B12A18	-0.009346	1.647608	0.217506	29579198
B12A1811	-0.035599	5.835267	0.342902	29618686
B12A1840	-0.004164	0.773842	0.090465	29579198
B12A19Plus	-0.002012	0.559393	0.097425	29492223
B12A1lite	-0.004832	0.800422	0.074160	29579198
B12A2	0.013608	4.515287	5.050015	29579198
B12A210	-0.128170	40.213704	4.474248	29618686
B12A22	-0.002846	0.518535	0.043026	29579198
B12A239	-0.001326	0.533134	2.541466	29618686
B12A240	0.010137	2.685090	2.586720	29579198
B12A250	-0.047226	8.542438	0.576523	29618686
B12A26C	0.003475	-0.861228	1.964991	29618686
B12A28B	-0.008524	1.301179	0.099865	29618686
B12A28M	0.008267	3.238769	2.585381	29492223
B12A2AirLTE	-0.004018	0.742559	0.083717	29579198
B12A2LTE	0.002995	-0.998708	1.961458	29579198
B12A2Plus	0.036291	20.231627	20.848324	29618686
B12A3	-0.025359	9.999290	9.219981	29579198
B12A33f	0.000994	2.510140	520.988804	29618686
B12A33fw	0.015363	6.186949	5.767274	29618686
B12A33w	0.007406	7.305036	77.758502	29618686
B12A35	-0.019633	3.254690	0.287561	29618686
B12A37f	-0.079652	184.902355	495.587807	29618686
B12A37fw	0.003652	4.144526	89.875726	29618686
B12A3A11	-0.018143	2.888250	0.247943	29579198
B12A3A40	-0.002666	0.497042	0.039131	29579198
B12A400	-0.003114	0.524021	0.034866	29492223
B12A40	-0.004226	0.776155	0.091317	29579198
B12A40C	-0.012470	1.846043	0.110946	29618686
B12A40Q	-0.002561	1.138018	7.423246	29579198
B12A42	-0.001973	0.388334	0.027843	29492223
B12A488GB	-0.003115	1.269674	6.012895	29618686
B12A500	-0.006087	1.677657	2.289192	29618686
B12A50	0.041637	20.177653	14.084500	29579198
B12A5	-0.007846	1.185504	0.090582	29579198
B12A5₇	-0.007929	1.476273	0.225263	29579198
B12A500Club	-0.002488	0.491055	0.038257	29579198
B12A500s	-0.016747	2.781416	0.277033	29579198
B12A500SIPS	-0.009987	1.543922	0.141753	29492223
B12A500sLite	0.079694	55.798188	35.193589	29492223
B12A502	-0.003421	0.569271	0.039759	29492223
B12A50TI	0.007505	2.494627	3.474966	29618686
B12A511	-0.008439	1.206137	0.068021	29579198
B12A51f	-0.007610	2.089456	2.167104	29618686
B12A51w	0.045874	35.611578	45.546992	29618686
B12A52	0.001153	-0.247445	4.807467	29579198
B12A550sIPS	-0.014485	2.305229	0.212977	29618686
B12A59	-0.014513	8.352302	21.065383	29618686
B12A5s	-0.002435	0.443729	0.032533	29492223
B12A600	-0.002334	1.110445	8.957409	29618686
B12A6	-0.005547	0.964312	0.100181	29579198
B12A65A	-0.008026	1.260547	0.112641	29579198
B12A65B	0.002697	-1.188908	3.957111	29618686
B12A66A*	0.013405	4.519461	4.475554	29618686
B12A66A	-0.015896	4.042684	2.028773	29618686
B12A66B	-0.008592	1.306447	0.100607	29579198
B12A67	0.017212	-14.242805	52.838855	29618686
B12A68	0.031389	27.350040	57.458139	29618686
B12A6S	-0.040439	6.858488	0.420933	29618686
B12A6Turbo	-0.024312	9.033787	6.863973	29579198
B12A6Turbo3G	0.056079	33.812171	24.520587	29579198
B12A7	-0.002199	0.404073	0.022599	29618686
B12A7*	-0.011247	3.569689	3.375490	29579198
B12A70D	-0.000264	0.178640	0.010573	29579198
B12A71	-0.004686	2.749635	18.954537	29618686
B12A72	0.002351	-1.326726	18.833758	29618686
B12A73	-0.064912	21.189456	4.858407	29618686
B12A74A*	-0.001584	0.492868	2.060291	29618686
B12A74A	-0.006598	2.760056	8.621551	29618686
B12A74E	-0.017838	3.113906	0.414809	29618686
B12A74F	0.004547	-1.158436	2.499627	29618686
B12A74M	0.006111	-1.522984	2.390986	29618686
B12A75	0.052451	38.711682	40.768221	29618686
B12A75A	-0.007651	1.477944	0.238993	29579198
B12A75A*	-0.015215	6.566804	12.328735	29618686
B12A75G	-0.005078	1.846934	4.508920	29618686
B12A76	-0.029464	12.848963	12.148139	29618686
B12A76Plus	-0.003774	0.614758	0.048793	29579198
B12A77	-0.019797	7.541638	7.428121	29618686
B12A79	-0.007471	6.000467	44.750520	29618686
B12A7E	0.002986	-1.310033	2.177347	29618686
B12A7S*	-0.006400	1.027184	0.093370	29618686
B12A7S	-0.021354	3.373036	0.246984	29618686
B12A7V	0.010084	2.536583	2.169290	29618686
B12A7V+	-0.029808	5.042716	0.394735	29618686
B12A8+	0.007639	3.126972	2.706715	29492223
B12A8	0.022979	-10.040182	9.828083	29618686
B12A800PRO	0.008047	3.375976	4.110039	29579198
B12A80A	-0.008734	1.361768	0.109811	29618686
B12A82	0.013617	9.925024	39.411451	29618686
B12A850	-0.014303	2.108062	0.126245	29618686
B12A8MAX	-0.008242	1.386678	0.157031	29492223
B12A9	-0.003865	0.629589	0.044394	29579198
B12A9+	0.010537	2.633974	2.200437	29618686
B12A9+	0.017753	6.657853	4.573278	29579198
B12A90s	0.005943	-1.490748	2.099588	29618686
B12A97	0.019781	-133.623358	4376.104599	29618686
B12A972GB	0.028512	-17.059821	24.525635	29618686
B12A97IPS	-0.014872	3.357061	2.115489	29579198
B12A99i	0.000026	-0.983439	2.202342	29618686
B12AC50BHE	-0.000098	0.206694	6.300315	29618686
B12AC50DHE	0.012502	4.756661	2.477007	29579198
B12ACCESSGOA4E	-0.003774	0.709957	0.084571	29618686
B12ACTI	0.009887	3.905301	3.742238	29579198
B12action1	0.000000	0.103817	0.003599	29579198
B12AD1	-0.044691	9.941955	1.375779	29618686
B12AdmireCurve	-0.004721	0.778289	0.067263	29579198
B12AdmireDragon	-0.007162	14.091204	344.168411	29618686
B12AdmireFabQ+	0.073225	82.334169	104.712117	29618686
B12AdmireGlam	-0.027729	50.626085	296.044831	29618686
B12AdmireGlow	-0.021757	9.639444	13.310925	29618686
B12AdmireMetal	-0.072532	155.962484	418.933175	29618686
B12AdmireNeo	-0.004424	0.739115	0.059773	29492223
B12AdmirePunch	0.058243	86.206908	189.277779	29618686
B12AdmireSnap	-0.086041	113.585591	148.234916	29618686
B12AdmireStar	-0.091375	91.597710	80.903960	29618686
B12AdmireSwadesh	-0.029691	91.610748	892.223844	29618686
B12AdmireSXY	-0.048863	13.379094	2.925635	29618686
B12AdmireThrill+	-0.006914	9.102078	147.375656	29618686
B12AdmireThrill	-0.011450	19.437354	252.171744	29618686
B12ADR6425LVW	-0.004603	0.735027	0.062605	29618686
B12ADVANE1C+	0.000487	-1.056674	1.985482	29579198
B12ADVANQ7A	-0.003556	0.614577	0.045669	29579198
B12ADVANS4	-0.003670	0.624907	0.046533	29579198
B12ADVANS4A	-0.008306	1.324456	0.123297	29618686
B12ADVANS5E	-0.005556	0.893266	0.072597	29618686
B12ADVANS5EPro	0.013213	4.645361	6.587593	29618686
B12ADVANS5H	-0.001492	0.409069	0.053456	29618686
B12ADVANS5M	-0.018043	4.889183	2.542957	29618686
B12ADVANS6A	-0.001388	0.399900	0.050908	29579198
B12ADVANT1G	-0.004739	0.833800	0.080549	29579198
B12ADVANT1J	-0.006796	1.043265	0.080672	29618686
B12ADVANT5C	-0.006637	1.022389	0.076144	29618686
B12AEROJ0209J0209HC5AM5C1XX	-0.020050	3.429504	0.340877	29579198
B12AF9908	-0.002188	0.432639	0.033007	29579198
B12AGMX1	-0.006562	0.911626	0.036079	29618686
B12AGMX1	0.023654	8.708880	4.174537	29618686
B12Air7.853G	-0.006920	1.018836	0.062103	29579198
B12Air7.853G	-0.019218	2.787889	0.137061	29618686
B12AIRA6	-0.011786	1.890952	0.193402	29492223
B12AIRISTM50QS	-0.007435	1.201243	0.115600	29579198
B12AIRISTM50QZ	-0.030042	5.352880	0.499729	29579198
B12AIRISTM51Q	0.009776	3.915065	8.913879	29579198
B12AIRISTM55SW	-0.005076	0.797690	0.050373	29579198
B12AirTabM104G	-0.004248	0.650950	0.031008	29579198
B12AirTabMW1011	-0.002818	0.473676	0.024050	29618686
B12AirTabPW7001	-0.011040	1.599050	0.099275	29492223
B12AKASAKIHabibi	-0.003783	0.686373	0.073137	29579198
B12ALBA5	-0.063719	33.838668	18.269980	29618686
B12ALBA5	0.074301	39.118653	16.681999	29618686
B12ALBA7TABLET	-0.031163	5.457182	0.479886	29579198
B12ALBA7TABLET	0.035709	-15.922533	10.041633	29492223
B12Alcatel4060O	-0.008070	3.305531	8.206384	29579198
B12Alcatel5098O	-0.007909	1.364717	0.202850	29579198
B12Alcatel7049D	-0.029217	9.757913	5.182821	29618686
B12Alcatel9007T	-0.009734	2.766551	2.816411	29492223
B12ALCATELONETOUCH4030A	-0.022128	3.674074	0.324155	29579198
B12ALCATELONETOUCH4030D	-0.004254	0.670488	0.040865	29618686
B12ALCATELONETOUCH5020A	0.010708	3.893128	6.691365	29618686
B12ALCATELONETOUCH5020D	0.000818	-0.254164	2.218460	29618686
B12ALCATELONETOUCH5020E	-0.007846	1.181085	0.082561	29618686
B12ALCATELONETOUCH5020N	-0.003440	0.574711	0.040146	29492223
B12ALCATELONETOUCH5020W	-0.001809	0.365858	0.021920	29579198
B12ALCATELONETOUCH5036A	-0.021279	11.302683	17.878215	29618686
B12ALCATELONETOUCH5036D	-0.049854	25.383014	16.390704	29618686
B12ALCATELONETOUCH5036X	0.000392	-0.154503	2.346051	29618686
B12ALCATELONETOUCH5037E	-0.011296	1.730592	0.135837	29618686
B12ALCATELONETOUCH6010D	-0.001391	0.317171	0.016709	29579198
B12ALCATELONETOUCH6012X	0.007527	2.802479	6.977544	29618686
B12ALCATELONETOUCH6030A	-0.009014	1.380877	0.109593	29579198
B12ALCATELONETOUCH6030D	0.021494	-10.004464	13.174480	29618686
B12ALCATELONETOUCH6030N	-0.020333	3.207545	0.229618	29618686
B12ALCATELONETOUCH6030X	0.000005	0.055463	4.554230	29618686
B12ALCATELONETOUCH6032	-0.002466	0.465457	0.034480	29492223
B12ALCATELONETOUCH6032	0.012808	4.127586	4.754579	29618686
B12ALCATELONETOUCH6032A	-0.033752	14.476321	10.544935	29618686
B12ALCATELONETOUCH6032X	0.012478	4.140175	5.092822	29618686
B12ALCATELONETOUCH6033A	-0.007125	2.002766	2.455315	29618686
B12ALCATELONETOUCH6033X	-0.013465	1.971408	0.114755	29618686
B12ALCATELONETOUCH6034R	-0.005011	0.794028	0.056120	29492223
B12ALCATELONETOUCH6035R	-0.004778	0.736703	0.049599	29618686
B12ALCATELONETOUCH6040A	0.001194	-0.366951	2.073350	29618686
B12ALCATELONETOUCH6040D	-0.042663	7.223060	0.416818	29618686
B12ALCATELONETOUCH6040X	-0.006914	2.594017	6.450705	29618686
B12ALCATELONETOUCH7025D	0.000189	-0.729986	4.627768	29618686
B12ALCATELONETOUCH7040A	-0.000084	0.161537	16.773966	29618686
B12ALCATELONETOUCH7040E	-0.025086	10.286290	9.169189	29618686
B12ALCATELONETOUCH7041D	0.019019	-16.385868	57.351900	29618686
B12ALCATELONETOUCH7041X	-0.049241	28.083554	21.792300	29618686
B12ALCATELONETOUCH7042A	-0.068235	39.489540	22.621345	29618686
B12ALCATELONETOUCH7042D	-0.002677	0.813170	2.340953	29579198
B12ALCATELONETOUCH7042E	0.008776	2.472142	2.623325	29492223
B12ALCATELONETOUCH7047A	-0.042352	25.629715	25.041466	29618686
B12ALCATELONETOUCH7047D	-0.038327	30.506131	47.787820	29618686
B12ALCATELONETOUCH7047E	-0.010825	2.802214	2.042018	29618686
B12ALCATELONETOUCH8000A	0.003655	-1.965446	2.284178	29618686
B12ALCATELONETOUCH8008D	-0.018344	6.069328	4.934465	29618686
B12ALCATELONETOUCH8020A	0.012747	4.170361	4.978139	29618686
B12ALCATELONETOUCH8020D	-0.010406	2.134066	2.434594	29618686
B12ALCATELONETOUCH8020X	-0.004048	0.633860	0.036122	29618686
B12ALCATELONETOUCH992D	0.005456	2.067054	2.209936	29492223
B12ALCATELONETOUCH997D	0.007917	2.184190	2.723519	29492223
B12ALCATELONETOUCHFierce	-0.000016	0.087425	4.123063	29618686
B12ALCATELONETOUCHFlashPlus	-0.006702	1.728499	2.227418	29618686
B12ALCATELONETOUCHP310A	0.001862	-0.483685	2.067781	29618686
B12ALCATELONETOUCHP310A	-0.014956	2.315697	0.177075	29492223
B12ALCATELONETOUCHP310X	-0.006118	2.075421	4.571354	29618686
B12ALCATELONETOUCHP320A	0.000013	0.035217	2.306575	29618686
B12ALCATELONETOUCHP320X	-0.006378	2.683010	9.048361	29618686
B12ALDO	-0.009467	1.547662	0.166396	29618686
B12ALEL02	-0.004893	0.730514	0.032998	29618686
B12ALEL21	-0.010030	13.620839	168.465134	29618686
B12ALEL23	0.022359	-13.687933	25.791698	29618686
B12Alfa5	-0.014694	2.338689	0.202293	29579198
B12AlfaA114Quad	0.001489	-1.214048	54.489358	29579198
B12AlfaA91Storm	0.007557	2.235298	4.246809	29618686
B12AlfaA92Plus	0.015930	5.688660	3.896757	29492223
B12AlfaA93POP	-0.007648	2.883967	5.337107	29492223
B12AlfaL	0.013323	7.493276	15.759724	29618686
B12AlifeP1	-0.005457	1.102347	0.184636	29579198
B12AlifeS1	-0.005941	0.919620	0.069246	29579198
B12Alive	-0.004350	0.842160	0.118277	29492223
B12AllCallBro	-0.034130	4.810953	0.131291	29618686
B12ALLURE	0.000034	0.153495	2.124251	29579198
B12Allurespeed	-0.035120	5.803727	0.356952	29618686
B12AllureUltra	-0.043757	7.982724	0.565740	29492223
B12Alpha	0.014438	5.544649	4.365266	29618686
B12AlphaG1	-0.006344	1.097205	0.124661	29492223
B12AlphaGT	-0.011173	1.576487	0.075113	29618686
B12AlphaGTR	-0.002085	0.399452	0.025932	29618686
B12AlphaGTX	-0.011713	1.705030	0.102922	29579198
B12AlphaR	-0.024723	3.754606	0.205533	29618686
B12AlphaRage	-0.029321	13.143483	12.065319	29618686
B12AlphaTab	-0.006399	0.933889	0.045562	29579198
B12Alto	-0.016466	2.426602	0.143974	29618686
B12ALUMINI	-0.007554	1.256959	0.127270	29618686
B12AM450	-0.003323	0.601896	0.057902	29492223
B12AmazeS5Plus	0.012034	3.903258	4.543625	29492223
B12AmazingA4C	-0.001023	0.264513	0.011981	29579198
B12AmazingA5S	0.009049	3.140768	6.209097	29618686
B12AmazingA8	-0.013316	2.156203	0.210445	29618686
B12AmazingP6	0.001705	-0.423999	2.111022	29618686
B12AmazingX2	-0.014115	3.638604	2.137950	29618686
B12AmazingX3	0.002693	-0.841775	1.950197	29579198
B12AmazingX3s	-0.001529	0.445507	6.337692	29618686
B12AmazingX5s	-0.005496	1.690680	2.904986	29618686
B12AmazingX6	0.005819	-1.516946	2.600467	29618686
B12AmazingX7	0.006405	2.001006	4.653636	29618686
B12AMOIN828	-0.003531	0.647332	0.064658	29492223
B12Amosta3G5	0.009677	3.778591	4.524348	29492223
B12Andi4.5CMagnifico(1+8GB)	0.001824	-1.381866	1.954282	29579198
B12Andi4.5MEnigma	-0.001089	0.334882	0.036168	29618686
B12Andi4FARC3	-0.002783	0.545031	0.049939	29618686
B12Andi4FWaves	-0.026870	4.422443	0.326271	29618686
B12Andi4HTiger+	-0.006370	0.953625	0.056474	29618686
B12Andi4PClassX	-0.003124	0.604082	0.057403	29492223
B12Andi5.5HWeber	0.013189	4.584693	6.254018	29618686
B12Andi5.5HWeber4G	-0.013379	2.144739	0.195283	29579198
B12Andi5FInfinito	-0.027176	5.344180	0.771404	29618686
B12Andi5KSparkle	-0.004158	0.707260	0.059292	29492223
B12Andi5LRider	-0.010591	2.005569	0.368522	29618686
B12Andi5QGold4G	0.009388	3.401190	6.035582	29618686
B12Andi5UPlatino	0.000040	0.153746	8.043853	29579198
B12AndiAvonte5	-0.006751	1.627628	2.238070	29579198
B12AndiHd6	-0.005617	0.958613	0.102721	29579198
B12AndiSprinter4G	-0.009031	1.514531	0.178168	29579198
B12AndromaxA16C3H	0.042184	50.319822	119.301951	29618686
B12AndromaxAD682J	-0.015915	2.477383	0.190930	29618686
B12AndromaxAD683J	0.012239	4.548269	6.561503	29618686
B12AndromaxB16C2G	0.011961	5.889566	15.528265	29618686
B12AndromaxB16C2H	-0.032329	17.001307	17.503334	29618686
B12Andromaxc	-0.011942	1.791240	0.120329	29618686
B12AndromaxC46B2G	0.001902	-0.590839	4.077121	29618686
B12AndromaxC46B2H	-0.010363	4.016705	7.355221	29618686
B12AndromaxG36C1G	-0.016706	2.856029	0.320793	29618686
B12AndromaxG36C1H	0.016512	5.846518	6.451475	29618686
B12AndromaxI46D1G	-0.017197	5.714065	4.840751	29618686
B12AndromaxI56D2G	-0.000866	0.616341	14.627243	29618686
B12AndromaxU	-0.023224	3.716890	0.274136	29618686
B12ANDY35EI	-0.007336	1.303562	0.173474	29492223
B12ANDY4EL2LTE	-0.006702	1.872779	2.230353	29618686
B12Andy5EI3	0.002480	-0.639169	2.013990	29579198
B12ANDYC4E3I	-0.058459	12.314872	1.134726	29618686
B12AntarcticE	-0.013190	2.017064	0.146177	29618686
B12AO5510	0.012128	-11.472856	70.914498	29618686
B12AP705	-0.003517	0.551338	0.027694	29492223
B12Apollo	0.005190	-1.337433	2.252825	29579198
B12Apollo5Lite	0.004856	-1.725463	2.008233	29492223
